district,year,age_range,spanish_men,spanish_women,spanish_total,foreign_total,total,spanish_men_ref,spanish_women_ref,spanish_total_ref,foreign_total_ref,total_ref,spanish_men_ratio,spanish_women_ratio,spanish_total_ratio,foreign_total_ratio,total_ratio
Retiro,2014,65-84,9411,13829,23240,382,23622,8413,13235,21648,357,22005,1.118625936051349,1.0448809973554969,1.073540280857354,1.0700280112044818,1.0734832992501704
Retiro,2015,65-84,9509,13915,23424,387,23811,8413,13235,21648,357,22005,1.1302745750624035,1.051378919531545,1.082039911308204,1.084033613445378,1.082072256305385
Retiro,2016,65-84,9636,13995,23631,405,24036,8413,13235,21648,357,22005,1.1453702603114229,1.0574234982999622,1.0916019955654102,1.134453781512605,1.0922972051806408
Retiro,2017,65-84,9800,14120,23920,417,24337,8413,13235,21648,357,22005,1.164863901105432,1.0668681526256139,1.1049519586104952,1.1680672268907564,1.1059759145648715
Retiro,2004,85-100,982,2640,3622,62,3684,982,2640,3622,62,3684,1.0,1.0,1.0,1.0,1.0
Retiro,2005,85-100,995,2664,3659,60,3719,982,2640,3622,62,3684,1.0132382892057026,1.009090909090909,1.0102153506350082,0.967741935483871,1.009500542888165
Retiro,2006,85-100,1007,2757,3764,66,3830,982,2640,3622,62,3684,1.025458248472505,1.044318181818182,1.0392048591938157,1.064516129032258,1.0396308360477742
Retiro,2007,85-100,1125,2998,4123,45,4168,982,2640,3622,62,3684,1.145621181262729,1.1356060606060605,1.1383213694091663,0.7258064516129032,1.1313789359391966
Retiro,2008,85-100,1142,3008,4150,46,4196,982,2640,3622,62,3684,1.1629327902240325,1.1393939393939394,1.1457758144671453,0.7419354838709677,1.1389793702497286
Retiro,2009,85-100,1173,3120,4293,52,4345,982,2640,3622,62,3684,1.194501018329939,1.1818181818181819,1.1852567642186638,0.8387096774193549,1.1794245385450597
Retiro,2010,85-100,1239,3252,4491,54,4545,982,2640,3622,62,3684,1.2617107942973524,1.231818181818182,1.239922694643843,0.8709677419354839,1.23371335504886
Retiro,2011,85-100,1323,3331,4654,49,4703,982,2640,3622,62,3684,1.3472505091649694,1.2617424242424242,1.2849254555494203,0.7903225806451613,1.2766015200868621
Retiro,2012,85-100,1370,3477,4847,46,4893,982,2640,3622,62,3684,1.395112016293279,1.3170454545454546,1.338210933186085,0.7419354838709677,1.3281758957654723
Retiro,2013,85-100,1405,3598,5003,46,5049,982,2640,3622,62,3684,1.4307535641547862,1.3628787878787878,1.3812810601877417,0.7419354838709677,1.3705211726384365
Retiro,2014,85-100,1457,3744,5201,39,5240,982,2640,3622,62,3684,1.4837067209775967,1.4181818181818182,1.435946990612921,0.6290322580645161,1.4223669923995657
Retiro,2015,85-100,1538,3869,5407,33,5440,982,2640,3622,62,3684,1.5661914460285133,1.465530303030303,1.4928216454997238,0.532258064516129,1.476655808903366
Retiro,2016,85-100,1605,3984,5589,40,5629,982,2640,3622,62,3684,1.6344195519348268,1.509090909090909,1.5430701270016565,0.6451612903225806,1.527958740499457
Retiro,2017,85-100,1667,4091,5758,42,5800,982,2640,3622,62,3684,1.6975560081466394,1.549621212121212,1.5897294312534511,0.6774193548387096,1.5743756786102063
Retiro,2004,Total,52812,63076,115888,11192,127080,52812,63076,115888,11192,127080,1.0,1.0,1.0,1.0,1.0
Retiro,2005,Total,52481,62662,115143,12198,127341,52812,63076,115888,11192,127080,0.9937324850412785,0.9934364893144778,0.9935713792627364,1.0898856325947106,1.0020538243626063
Retiro,2006,Total,52051,62008,114059,13143,127202,52812,63076,115888,11192,127080,0.9855903961220934,0.983068044898218,0.9842175203644898,1.1743209435310937,1.0009600251809883
Retiro,2007,Total,51465,61418,112883,11547,124430,52812,63076,115888,11192,127080,0.9744944330833901,0.9737142494768216,0.9740697915228497,1.0317190850607576,0.9791469940195152
Retiro,2008,Total,51307,61327,112634,12069,124703,52812,63076,115888,11192,127080,0.9715026887828524,0.9722715454372503,0.9719211652630125,1.078359542530379,0.9812952470884482
Retiro,2009,Total,50904,61163,112067,12463,124530,52812,63076,115888,11192,127080,0.9638718473074301,0.969671507387913,0.9670285102857932,1.1135632594710507,0.9799338999055713
Retiro,2010,Total,50723,60969,111692,12076,123768,52812,63076,115888,11192,127080,0.9604445959251685,0.9665958526222335,0.9637926273643518,1.0789849892780559,0.9739376770538244
Retiro,2011,Total,50604,60748,111352,11593,122945,52812,63076,115888,11192,127080,0.9581913201545104,0.9630921428118461,0.9608587601822449,1.0358291636883488,0.9674614416115832
Retiro,2012,Total,50521,60614,111135,10413,121548,52812,63076,115888,11192,127080,0.9566197076422025,0.9609677214788509,0.9589862625983708,0.9303967119370979,0.9564683663833805
Retiro,2013,Total,50368,60547,110915,9756,120671,52812,63076,115888,11192,127080,0.9537226387942135,0.9599055108123533,0.9570878779511253,0.8716940671908506,0.9495672017626692
Retiro,2014,Total,50107,60293,110400,8748,119148,52812,63076,115888,11192,127080,0.9487805801711732,0.9558786226139895,0.9526439320723458,0.7816297355253753,0.9375826251180359
Retiro,2015,Total,50050,60253,110303,7909,118212,52812,63076,115888,11192,127080,0.9477012800121185,0.9552444669921999,0.9518069170233329,0.7066654753395283,0.9302171860245515
Retiro,2016,Total,50273,60508,110781,8050,118831,52812,63076,115888,11192,127080,0.9519238051957888,0.9592872090811085,0.9559315891205301,0.7192637598284489,0.9350881334592382
Retiro,2017,Total,50423,60368,110791,8053,118844,52812,63076,115888,11192,127080,0.9547640687722487,0.9570676644048449,0.9560178793317686,0.7195318084345962,0.9351904312244256
Salamanca,2004,0-24,8380,8249,16629,3581,20210,8380,8249,16629,3581,20210,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,0-24,8082,7928,16010,3508,19518,8380,8249,16629,3581,20210,0.9644391408114559,0.9610861922657292,0.9627758734740514,0.9796146327841385,0.9657595249876298
Salamanca,2006,0-24,7858,7672,15530,3550,19080,8380,8249,16629,3581,20210,0.9377088305489261,0.9300521275306097,0.9339106380419748,0.9913432002234013,0.9440870856011875
Salamanca,2007,0-24,7493,7356,14849,2737,17586,8380,8249,16629,3581,20210,0.8941527446300715,0.8917444538731968,0.8929580852727164,0.7643116447919576,0.8701632855022267
Salamanca,2008,0-24,7509,7368,14877,2988,17865,8380,8249,16629,3581,20210,0.8960620525059666,0.8931991756576555,0.8946418906729208,0.8344037978218375,0.883968332508659
Salamanca,2009,0-24,7448,7279,14727,2957,17684,8380,8249,16629,3581,20210,0.8887828162291169,0.8824099890895866,0.8856215046003969,0.8257469980452388,0.8750123701138051
Salamanca,2010,0-24,7331,7213,14544,2727,17271,8380,8249,16629,3581,20210,0.8748210023866348,0.8744090192750636,0.8746166335919178,0.7615191287349903,0.8545769421078674
Salamanca,2011,0-24,7297,7090,14387,2533,16920,8380,8249,16629,3581,20210,0.870763723150358,0.8594981209843617,0.8651752961693427,0.707344317229824,0.8372093023255814
Salamanca,2012,0-24,7260,7181,14441,2206,16647,8380,8249,16629,3581,20210,0.8663484486873508,0.8705297611831737,0.8684226351554514,0.6160290421669925,0.8237011380504701
Salamanca,2013,0-24,7186,7115,14301,2140,16441,8380,8249,16629,3581,20210,0.8575178997613365,0.8625287913686508,0.860003608154429,0.597598436191008,0.8135081642751113
Salamanca,2014,0-24,7107,7066,14173,2075,16248,8380,8249,16629,3581,20210,0.848090692124105,0.8565886774154443,0.8523062120392086,0.5794470818207205,0.803958436417615
Salamanca,2015,0-24,7117,7070,14187,2088,16275,8380,8249,16629,3581,20210,0.8492840095465394,0.8570735846769305,0.8531481147393108,0.583077352694778,0.8052944087085602
Salamanca,2016,0-24,7154,7095,14249,2109,16358,8380,8249,16629,3581,20210,0.8536992840095465,0.8601042550612196,0.8568765409826207,0.5889416364144093,0.8094012864918357
Salamanca,2017,0-24,7198,7194,14392,2257,16649,8380,8249,16629,3581,20210,0.8589498806682577,0.872105709783004,0.8654759757050935,0.6302708740575258,0.8238000989609104
Salamanca,2004,25-39,14747,15334,30081,9268,39349,14747,15334,30081,9268,39349,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,25-39,14436,14984,29420,9981,39401,14747,15334,30081,9268,39349,0.9789109649420221,0.977174905438894,0.9780259964761809,1.0769313767803195,1.0013215075351343
Salamanca,2006,25-39,13941,14528,28469,10831,39300,14747,15334,30081,9268,39349,0.9453448158947583,0.9474370679535672,0.9464113560054519,1.168644799309452,0.9987547332842004
Salamanca,2007,25-39,13127,13651,26778,9286,36064,14747,15334,30081,9268,39349,0.890147148572591,0.8902439024390244,0.8901964695322628,1.0019421665947346,0.9165163028285344
Salamanca,2008,25-39,13200,13885,27085,9756,36841,14747,15334,30081,9268,39349,0.895097307927036,0.905504108517021,0.9004022472657159,1.0526542943461372,0.9362626750362144
Salamanca,2009,25-39,12988,13790,26778,10076,36854,14747,15334,30081,9268,39349,0.8807215026785109,0.8993087257075779,0.8901964695322628,1.087181700474752,0.936593051919998
Salamanca,2010,25-39,12760,13685,26445,10078,36523,14747,15334,30081,9268,39349,0.8652607309961348,0.8924611973392461,0.8791263588311559,1.0873974967630557,0.9281811481867391
Salamanca,2011,25-39,12662,13869,26531,9906,36437,14747,15334,30081,9268,39349,0.8586153115887977,0.904460675622799,0.8819853063395499,1.0688390159689254,0.9259955780324786
Salamanca,2012,25-39,12674,13632,26306,9369,35675,14747,15334,30081,9268,39349,0.8594290364141859,0.8890048258771358,0.8745055018117749,1.010897712559344,0.9066304099214719
Salamanca,2013,25-39,12534,13600,26134,9156,35290,14747,15334,30081,9268,39349,0.8499355801179901,0.8869179600886918,0.8687876067949869,0.9879154078549849,0.8968461714401891
Salamanca,2014,25-39,12293,13316,25609,8417,34026,14747,15334,30081,9268,39349,0.8335932732081102,0.8683970262162515,0.8513347295635119,0.9081786793267156,0.8647233728938474
Salamanca,2015,25-39,12191,13170,25361,7690,33051,14747,15334,30081,9268,39349,0.8266766121923103,0.8588757010564758,0.8430903227951199,0.8297367285282693,0.839945106610079
Salamanca,2016,25-39,12161,13123,25284,8096,33380,14747,15334,30081,9268,39349,0.8246423001288398,0.8558106169296987,0.8405305674678368,0.8735433750539491,0.848306183130448
Salamanca,2017,25-39,11991,13031,25022,8223,33245,14747,15334,30081,9268,39349,0.8131145317691734,0.8498108777879223,0.8318207506399389,0.887246439361243,0.8448753462603878
Salamanca,2004,40-64,18630,23836,42466,4869,47335,18630,23836,42466,4869,47335,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,40-64,19119,24185,43304,5547,48851,18630,23836,42466,4869,47335,1.0262479871175523,1.014641718409129,1.0197334338058681,1.1392483056069007,1.0320270413013626
Salamanca,2006,40-64,19173,24120,43293,6298,49591,18630,23836,42466,4869,47335,1.02914653784219,1.0119147507971136,1.0194744030518532,1.2934894228794414,1.047660293651632
Salamanca,2007,40-64,19004,23947,42951,5591,48542,18630,23836,42466,4869,47335,1.0200751476113794,1.0046568216143648,1.011420901427024,1.148285068802629,1.0254991021442907
Salamanca,2008,40-64,19165,24236,43401,5724,49125,18630,23836,42466,4869,47335,1.0287171229200214,1.0167813391508642,1.0220176140912731,1.1756007393715342,1.0378155698743001
Salamanca,2009,40-64,19268,24286,43554,5959,49513,18630,23836,42466,4869,47335,1.0342458400429415,1.0188790065447222,1.0256204963971176,1.2238652700759909,1.0460124643498467
Salamanca,2010,40-64,19484,24423,43907,6103,50010,18630,23836,42466,4869,47335,1.0458400429414922,1.0246266152038932,1.033933028775962,1.2534401314438284,1.0565120946445548
Salamanca,2011,40-64,19695,24371,44066,6106,50172,18630,23836,42466,4869,47335,1.0571658615136876,1.022445041114281,1.0376772005839967,1.2540562743889916,1.0599345093482624
Salamanca,2012,40-64,19799,24463,44262,5548,49810,18630,23836,42466,4869,47335,1.0627482555018788,1.0263047491189796,1.0422926576555362,1.1394536865886218,1.052286891306644
Salamanca,2013,40-64,19857,24494,44351,5370,49721,18630,23836,42466,4869,47335,1.0658615136876006,1.0276053029031718,1.044388451938021,1.1028958718422675,1.050406675821274
Salamanca,2014,40-64,19627,24244,43871,4953,48824,18630,23836,42466,4869,47335,1.053515834675255,1.0171169659338815,1.033085291762822,1.0172520024645717,1.0314566388507447
Salamanca,2015,40-64,19667,24272,43939,4620,48559,18630,23836,42466,4869,47335,1.0556629092860976,1.018291659674442,1.034686572787642,0.9488601355514479,1.025858244428013
Salamanca,2016,40-64,19804,24268,44072,4666,48738,18630,23836,42466,4869,47335,1.0630166398282341,1.0181238462829334,1.0378184900861867,0.9583076607106182,1.029639801415443
Salamanca,2017,40-64,19872,24232,44104,4858,48962,18630,23836,42466,4869,47335,1.0666666666666667,1.0166135257593556,1.0385720340978666,0.997740809201068,1.0343720291539031
Salamanca,2004,65-84,10157,17760,27917,677,28594,10157,17760,27917,677,28594,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,65-84,9949,17364,27313,724,28037,10157,17760,27917,677,28594,0.9795215122575563,0.9777027027027027,0.9783644374395529,1.069423929098966,0.9805203888927747
Salamanca,2006,65-84,9931,17293,27224,773,27997,10157,17760,27917,677,28594,0.977749335433691,0.9737049549549549,0.9751764158039904,1.1418020679468242,0.9791214940197244
Salamanca,2007,65-84,9875,16876,26751,577,27328,10157,17760,27917,677,28594,0.9722358964261101,0.9502252252252252,0.9582333345273489,0.8522895125553914,0.9557249772679584
Salamanca,2008,65-84,9853,16808,26661,585,27246,10157,17760,27917,677,28594,0.9700699025302747,0.9463963963963964,0.955009492423971,0.8641063515509602,0.9528572427782053
Salamanca,2009,65-84,9828,16785,26613,613,27226,10157,17760,27917,677,28594,0.9676085458304617,0.9451013513513513,0.9532901099688362,0.9054652880354506,0.9521577953416801
Salamanca,2010,65-84,9865,16722,26587,664,27251,10157,17760,27917,677,28594,0.9712513537461849,0.941554054054054,0.9523587778056382,0.9807976366322009,0.9530321046373365
Salamanca,2011,65-84,9955,16574,26529,686,27215,10157,17760,27917,677,28594,0.9801122378655115,0.9332207207207207,0.9502811906723502,1.0132939438700148,0.9517730992515913
Salamanca,2012,65-84,9913,16510,26423,624,27047,10157,17760,27917,677,28594,0.9759771586098257,0.9296171171171171,0.9464842210839274,0.9217134416543574,0.9458977407847801
Salamanca,2013,65-84,9971,16448,26419,653,27072,10157,17760,27917,677,28594,0.9816875061533917,0.9261261261261261,0.9463409392126662,0.9645494830132939,0.9467720500804364
Salamanca,2014,65-84,10065,16461,26526,694,27220,10157,17760,27917,677,28594,0.9909422073446884,0.9268581081081081,0.9501737292689042,1.0251107828655834,0.9519479611107226
Salamanca,2015,65-84,10086,16382,26468,694,27162,10157,17760,27917,677,28594,0.9930097469725313,0.9224099099099099,0.9480961421356163,1.0251107828655834,0.9499195635447996
Salamanca,2016,65-84,10104,16296,26400,755,27155,10157,17760,27917,677,28594,0.9947819237963966,0.9175675675675675,0.9456603503241753,1.1152141802067947,0.9496747569420159
Salamanca,2017,65-84,10149,16232,26381,798,27179,10157,17760,27917,677,28594,0.9992123658560599,0.913963963963964,0.9449797614356843,1.1787296898079764,0.950514093865846
Salamanca,2004,85-100,1374,4391,5765,121,5886,1374,4391,5765,121,5886,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,85-100,1364,4359,5723,119,5842,1374,4391,5765,121,5886,0.992721979621543,0.9927123662035983,0.992714657415438,0.9834710743801653,0.9925246347264696
Salamanca,2006,85-100,1389,4406,5795,122,5917,1374,4391,5765,121,5886,1.0109170305676856,1.0034160783420634,1.00520381613183,1.0082644628099173,1.0052667346245328
Salamanca,2007,85-100,1564,4717,6281,89,6370,1374,4391,5765,121,5886,1.1382823871906842,1.0742427693008427,1.089505637467476,0.7355371900826446,1.0822290180088345
Salamanca,2008,85-100,1540,4626,6166,90,6256,1374,4391,5765,121,5886,1.1208151382823872,1.0535185606923252,1.0695576756287946,0.743801652892562,1.0628610261637785
Salamanca,2009,85-100,1578,4660,6238,86,6324,1374,4391,5765,121,5886,1.148471615720524,1.0612616716010022,1.0820468343451866,0.7107438016528925,1.0744138634046891
Salamanca,2010,85-100,1644,4711,6355,101,6456,1374,4391,5765,121,5886,1.1965065502183405,1.0728763379640174,1.1023417172593235,0.8347107438016529,1.0968399592252804
Salamanca,2011,85-100,1693,4869,6562,99,6661,1374,4391,5765,121,5886,1.23216885007278,1.1088590298337508,1.1382480485689506,0.8181818181818182,1.1316683656133197
Salamanca,2012,85-100,1754,4975,6729,97,6826,1374,4391,5765,121,5886,1.2765647743813682,1.1329993167843315,1.167215958369471,0.8016528925619835,1.1597009853890587
Salamanca,2013,85-100,1846,5050,6896,92,6988,1374,4391,5765,121,5886,1.3435225618631732,1.1500797084946481,1.1961838681699912,0.7603305785123967,1.1872239211688753
Salamanca,2014,85-100,1960,5121,7081,85,7166,1374,4391,5765,121,5886,1.4264919941775838,1.1662491459804145,1.2282740676496098,0.7024793388429752,1.217465171593612
Salamanca,2015,85-100,2009,5239,7248,83,7331,1374,4391,5765,121,5886,1.4621542940320233,1.1931222956046459,1.25724197745013,0.6859504132231405,1.245497791369351
Salamanca,2016,85-100,2062,5332,7394,92,7486,1374,4391,5765,121,5886,1.5007278020378456,1.2143019813254383,1.2825672159583694,0.7603305785123967,1.271831464492015
Salamanca,2017,85-100,2104,5373,7477,82,7559,1374,4391,5765,121,5886,1.5312954876273654,1.2236392621270782,1.2969644405897658,0.6776859504132231,1.2842337750594632
Salamanca,2004,Total,58199,74327,132526,19952,152478,58199,74327,132526,19952,152478,1.0,1.0,1.0,1.0,1.0
Salamanca,2005,Total,57958,73681,131639,21296,152935,58199,74327,132526,19952,152478,0.9958590353786148,0.9913086765240088,0.9933069737259104,1.0673616680032076,1.0029971536877451
Salamanca,2006,Total,57384,72944,130328,23022,153350,58199,74327,132526,19952,152478,0.9859963229608756,0.9813930334871581,0.9834145752531579,1.153869286287089,1.005718857802437
Salamanca,2007,Total,55969,71270,127239,19407,146646,58199,74327,132526,19952,152478,0.9616831904328254,0.9588709351917877,0.960105941475635,0.9726844426623897,0.9617518592846181
Salamanca,2008,Total,56270,71740,128010,20287,148297,58199,74327,132526,19952,152478,0.9668551006031032,0.9651943439127101,0.965923667808581,1.016790296712109,0.9725796508348745
Salamanca,2009,Total,56100,71648,127748,20903,148651,58199,74327,132526,19952,152478,0.9639340882145742,0.9639565702907422,0.96394669725186,1.0476643945469126,0.9749012972363226
Salamanca,2010,Total,56036,71555,127591,20848,148439,58199,74327,132526,19952,152478,0.962834412962422,0.9627053426076662,0.962762024055657,1.0449077786688052,0.9735109327247209
